,station_id,date,avg_temp_c,name,latitude,longitude
317,42724,2020-11-13,27.1,Agartala,23.8354042755,91.2799991445
318,42724,2020-11-14,26.6,Agartala,23.8354042755,91.2799991445
319,42724,2020-11-15,25.9,Agartala,23.8354042755,91.2799991445
320,42724,2020-11-16,25.8,Agartala,23.8354042755,91.2799991445
321,42724,2020-11-17,25.7,Agartala,23.8354042755,91.2799991445
322,42724,2020-11-18,24.9,Agartala,23.8354042755,91.2799991445
323,42724,2020-11-19,24.5,Agartala,23.8354042755,91.2799991445
324,42724,2020-11-20,25.1,Agartala,23.8354042755,91.2799991445
325,42724,2020-11-21,23.5,Agartala,23.8354042755,91.2799991445
326,42724,2020-11-22,22.7,Agartala,23.8354042755,91.2799991445
327,42724,2020-11-23,21.0,Agartala,23.8354042755,91.2799991445
328,42724,2020-11-24,21.4,Agartala,23.8354042755,91.2799991445
329,42724,2020-11-25,21.7,Agartala,23.8354042755,91.2799991445
330,42724,2020-11-26,22.8,Agartala,23.8354042755,91.2799991445
331,42724,2020-11-27,22.9,Agartala,23.8354042755,91.2799991445
332,42724,2020-11-28,23.0,Agartala,23.8354042755,91.2799991445
333,42724,2020-11-29,22.8,Agartala,23.8354042755,91.2799991445
334,42724,2020-11-30,23.4,Agartala,23.8354042755,91.2799991445
335,42724,2020-12-01,23.6,Agartala,23.8354042755,91.2799991445
336,42724,2020-12-02,23.5,Agartala,23.8354042755,91.2799991445
337,42724,2020-12-03,23.0,Agartala,23.8354042755,91.2799991445
338,42724,2020-12-04,22.2,Agartala,23.8354042755,91.2799991445
339,42724,2020-12-05,22.1,Agartala,23.8354042755,91.2799991445
340,42724,2020-12-06,22.1,Agartala,23.8354042755,91.2799991445
341,42724,2020-12-07,21.7,Agartala,23.8354042755,91.2799991445
342,42724,2020-12-08,20.7,Agartala,23.8354042755,91.2799991445
343,42724,2020-12-09,19.1,Agartala,23.8354042755,91.2799991445
344,42724,2020-12-10,20.3,Agartala,23.8354042755,91.2799991445
345,42724,2020-12-11,20.6,Agartala,23.8354042755,91.2799991445
346,42724,2020-12-12,19.9,Agartala,23.8354042755,91.2799991445
347,42724,2020-12-13,19.8,Agartala,23.8354042755,91.2799991445
348,42724,2020-12-14,20.5,Agartala,23.8354042755,91.2799991445
349,42724,2020-12-15,18.6,Agartala,23.8354042755,91.2799991445
350,42724,2020-12-16,19.7,Agartala,23.8354042755,91.2799991445
351,42724,2020-12-17,19.5,Agartala,23.8354042755,91.2799991445
352,42724,2020-12-18,18.5,Agartala,23.8354042755,91.2799991445
353,42724,2020-12-19,17.3,Agartala,23.8354042755,91.2799991445
354,42724,2020-12-20,16.9,Agartala,23.8354042755,91.2799991445
355,42724,2020-12-21,17.8,Agartala,23.8354042755,91.2799991445
356,42724,2020-12-22,18.4,Agartala,23.8354042755,91.2799991445
357,42724,2020-12-23,19.1,Agartala,23.8354042755,91.2799991445
358,42724,2020-12-24,19.4,Agartala,23.8354042755,91.2799991445
359,42724,2020-12-25,18.9,Agartala,23.8354042755,91.2799991445
360,42724,2020-12-26,18.7,Agartala,23.8354042755,91.2799991445
361,42724,2020-12-27,18.2,Agartala,23.8354042755,91.2799991445
362,42724,2020-12-28,18.6,Agartala,23.8354042755,91.2799991445
363,42724,2020-12-29,18.3,Agartala,23.8354042755,91.2799991445
364,42724,2020-12-30,17.7,Agartala,23.8354042755,91.2799991445
365,42724,2020-12-31,18.3,Agartala,23.8354042755,91.2799991445
366,42724,2021-01-01,19.2,Agartala,23.8354042755,91.2799991445
367,42724,2021-01-02,19.3,Agartala,23.8354042755,91.2799991445
368,42724,2021-01-03,19.2,Agartala,23.8354042755,91.2799991445
369,42724,2021-01-04,19.8,Agartala,23.8354042755,91.2799991445
370,42724,2021-01-05,21.1,Agartala,23.8354042755,91.2799991445
371,42724,2021-01-06,21.8,Agartala,23.8354042755,91.2799991445
372,42724,2021-01-07,22.1,Agartala,23.8354042755,91.2799991445
373,42724,2021-01-08,19.6,Agartala,23.8354042755,91.2799991445
374,42724,2021-01-09,20.6,Agartala,23.8354042755,91.2799991445
375,42724,2021-01-10,21.5,Agartala,23.8354042755,91.2799991445
376,42724,2021-01-11,21.7,Agartala,23.8354042755,91.2799991445
377,42724,2021-01-12,20.2,Agartala,23.8354042755,91.2799991445
378,42724,2021-01-13,18.5,Agartala,23.8354042755,91.2799991445
379,42724,2021-01-14,18.7,Agartala,23.8354042755,91.2799991445
380,42724,2021-01-15,18.1,Agartala,23.8354042755,91.2799991445
381,42724,2021-01-16,16.8,Agartala,23.8354042755,91.2799991445
382,42724,2021-01-17,16.8,Agartala,23.8354042755,91.2799991445
383,42724,2021-01-18,17.6,Agartala,23.8354042755,91.2799991445
384,42724,2021-01-19,17.7,Agartala,23.8354042755,91.2799991445
385,42724,2021-01-20,18.4,Agartala,23.8354042755,91.2799991445
386,42724,2021-01-21,18.1,Agartala,23.8354042755,91.2799991445
387,42724,2021-01-22,17.4,Agartala,23.8354042755,91.2799991445
388,42724,2021-01-23,15.2,Agartala,23.8354042755,91.2799991445
389,42724,2021-01-24,15.8,Agartala,23.8354042755,91.2799991445
390,42724,2021-01-25,17.3,Agartala,23.8354042755,91.2799991445
391,42724,2021-01-26,18.1,Agartala,23.8354042755,91.2799991445
392,42724,2021-01-27,15.2,Agartala,23.8354042755,91.2799991445
393,42724,2021-01-28,14.9,Agartala,23.8354042755,91.2799991445
394,42724,2021-01-29,15.1,Agartala,23.8354042755,91.2799991445
